grid_id,cell_size_m,centroid_lon,centroid_lat,project_crs,research_aoi_only,nearest_anchor,nearest_anchor_m,nearest_route_evidence,nearest_route_evidence_m,visual_route_evidence,route_evidence_confidence,vegetation_gis_status,terrain_source_status,overall_reconstruction_evidence,research_priority,focus_envelope_heuristic,warning,veg2024_layer_status,veg2024_crs,veg2024_use_note,terrain_best_dem_resolution,evidence_grade_revision
G017_041,250,138.597856,35.523366,EPSG:6676,True,Fugaku Wind Cave,7422.7,Fugaku–Narusawa public cave corridor,7422.7,Low,Low,western gap: adjacent Shoji-sheet vegetation GIS retrieval still required,GSI terrain source identified; exact 1m/5m tile coverage not yet locally verified,Low,P3,False,"Cell confidence measures evidence density, not whether the cell is inside the legal/geological/forest boundary.",Available across AOI via MoE Existing Vegetation Map 2024 raster/vector service; polygon source year varies by location (1999-2023),JGD2011 / EPSG:6668 for source polygons; web raster/vector tiles EPSG:3857,Use polygon attributes for biome/vegetation class; do not infer current individual tree positions. Cross-check against current orthophoto.,Unverified per-cell; use GSI hierarchy DEM1A > DEM5A > DEM5B > DEM5C > DEM10B,Prior evidence grade retained until actual DEM/vegetation geometry is ingested; western vegetation discovery gap is now closed at dataset-availability level.
G017_042,250,138.597859,35.52562,EPSG:6676,True,Fugaku Wind Cave,7596.2,Fugaku–Narusawa public cave corridor,7596.2,Low,Low,western gap: adjacent Shoji-sheet vegetation GIS retrieval still required,GSI terrain source identified; exact 1m/5m tile coverage not yet locally verified,Low,P3,False,"Cell confidence measures evidence density, not whether the cell is inside the legal/geological/forest boundary.",Available across AOI via MoE Existing Vegetation Map 2024 raster/vector service; polygon source year varies by location (1999-2023),JGD2011 / EPSG:6668 for source polygons; web raster/vector tiles EPSG:3857,Use polygon attributes for biome/vegetation class; do not infer current individual tree positions. Cross-check against current orthophoto.,Unverified per-cell; use GSI hierarchy DEM1A > DEM5A > DEM5B > DEM5C > DEM10B,Prior evidence grade retained until actual DEM/vegetation geometry is ingested; western vegetation discovery gap is now closed at dataset-availability level.
G017_043,250,138.597862,35.527873,EPSG:6676,True,Fugaku Wind Cave,7773.9,Fugaku–Narusawa public cave corridor,7773.9,Low,Low,western gap: adjacent Shoji-sheet vegetation GIS retrieval still required,GSI terrain source identified; exact 1m/5m tile coverage not yet locally verified,Low,P3,False,"Cell confidence measures evidence density, not whether the cell is inside the legal/geological/forest boundary.",Available across AOI via MoE Existing Vegetation Map 2024 raster/vector service; polygon source year varies by location (1999-2023),JGD2011 / EPSG:6668 for source polygons; web raster/vector tiles EPSG:3857,Use polygon attributes for biome/vegetation class; do not infer current individual tree positions. Cross-check against current orthophoto.,Unverified per-cell; use GSI hierarchy DEM1A > DEM5A > DEM5B > DEM5C > DEM10B,Prior evidence grade retained until actual DEM/vegetation geometry is ingested; western vegetation discovery gap is now closed at dataset-availability level.
G017_044,250,138.597865,35.530127,EPSG:6676,True,Lake Saiko Bat Cave,7946.1,Saiko cave / viewpoint evidence chain,7946.1,Low,Low,western gap: adjacent Shoji-sheet vegetation GIS retrieval still required,GSI terrain source identified; exact 1m/5m tile coverage not yet locally verified,Low,P3,False,"Cell confidence measures evidence density, not whether the cell is inside the legal/geological/forest boundary.",Available across AOI via MoE Existing Vegetation Map 2024 raster/vector service; polygon source year varies by location (1999-2023),JGD2011 / EPSG:6668 for source polygons; web raster/vector tiles EPSG:3857,Use polygon attributes for biome/vegetation class; do not infer current individual tree positions. Cross-check against current orthophoto.,Unverified per-cell; use GSI hierarchy DEM1A > DEM5A > DEM5B > DEM5C > DEM10B,Prior evidence grade retained until actual DEM/vegetation geometry is ingested; western vegetation discovery gap is now closed at dataset-availability level.
G018_000,250,138.600498,35.43097,EPSG:6676,True,Omuro Cave,5843.4,Fugaku–Narusawa public cave corridor,7295.4,Low,Low,western gap: adjacent Shoji-sheet vegetation GIS retrieval still required,GSI terrain source identified; exact 1m/5m tile coverage not yet locally verified,Low,P3,False,"Cell confidence measures evidence density, not whether the cell is inside the legal/geological/forest boundary.",Available across AOI via MoE Existing Vegetation Map 2024 raster/vector service; polygon source year varies by location (1999-2023),JGD2011 / EPSG:6668 for source polygons; web raster/vector tiles EPSG:3857,Use polygon attributes for biome/vegetation class; do not infer current individual tree positions. Cross-check against current orthophoto.,Unverified per-cell; use GSI hierarchy DEM1A > DEM5A > DEM5B > DEM5C > DEM10B,Prior evidence grade retained until actual DEM/vegetation geometry is ingested; western vegetation discovery gap is now closed at dataset-availability level.
G018_001,250,138.600501,35.433224,EPSG:6676,True,Omuro Cave,5767.8,Fugaku–Narusawa public cave corridor,7120.7,Low,Low,western gap: adjacent Shoji-sheet vegetation GIS retrieval still required,GSI terrain source identified; exact 1m/5m tile coverage not yet locally verified,Low,P3,False,"Cell confidence measures evidence density, not whether the cell is inside the legal/geological/forest boundary.",Available across AOI via MoE Existing Vegetation Map 2024 raster/vector service; polygon source year varies by location (1999-2023),JGD2011 / EPSG:6668 for source polygons; web raster/vector tiles EPSG:3857,Use polygon attributes for biome/vegetation class; do not infer current individual tree positions. Cross-check against current orthophoto.,Unverified per-cell; use GSI hierarchy DEM1A > DEM5A > DEM5B > DEM5C > DEM10B,Prior evidence grade retained until actual DEM/vegetation geometry is ingested; western vegetation discovery gap is now closed at dataset-availability level.
G018_002,250,138.600504,35.435478,EPSG:6676,True,Omuro Cave,5702.3,Fugaku–Narusawa public cave corridor,6950.6,Low,Low,western gap: adjacent Shoji-sheet vegetation GIS retrieval still required,GSI terrain source identified; exact 1m/5m tile coverage not yet locally verified,Low,P3,False,"Cell confidence measures evidence density, not whether the cell is inside the legal/geological/forest boundary.",Available across AOI via MoE Existing Vegetation Map 2024 raster/vector service; polygon source year varies by location (1999-2023),JGD2011 / EPSG:6668 for source polygons; web raster/vector tiles EPSG:3857,Use polygon attributes for biome/vegetation class; do not infer current individual tree positions. Cross-check against current orthophoto.,Unverified per-cell; use GSI hierarchy DEM1A > DEM5A > DEM5B > DEM5C > DEM10B,Prior evidence grade retained until actual DEM/vegetation geometry is ingested; western vegetation discovery gap is now closed at dataset-availability level.
G018_003,250,138.600506,35.437731,EPSG:6676,True,Omuro Cave,5647.0,Fugaku–Narusawa public cave corridor,6785.4,Low,Low,western gap: adjacent Shoji-sheet vegetation GIS retrieval still required,GSI terrain source identified; exact 1m/5m tile coverage not yet locally verified,Low,P3,False,"Cell confidence measures evidence density, not whether the cell is inside the legal/geological/forest boundary.",Available across AOI via MoE Existing Vegetation Map 2024 raster/vector service; polygon source year varies by location (1999-2023),JGD2011 / EPSG:6668 for source polygons; web raster/vector tiles EPSG:3857,Use polygon attributes for biome/vegetation class; do not infer current individual tree positions. Cross-check against current orthophoto.,Unverified per-cell; use GSI hierarchy DEM1A > DEM5A > DEM5B > DEM5C > DEM10B,Prior evidence grade retained until actual DEM/vegetation geometry is ingested; western vegetation discovery gap is now closed at dataset-availability level.
G018_004,250,138.600509,35.439985,EPSG:6676,True,Omuro Cave,5602.4,Fugaku–Narusawa public cave corridor,6625.6,Low,Low,western gap: adjacent Shoji-sheet vegetation GIS retrieval still required,GSI terrain source identified; exact 1m/5m tile coverage not yet locally verified,Low,P3,False,"Cell confidence measures evidence density, not whether the cell is inside the legal/geological/forest boundary.",Available across AOI via MoE Existing Vegetation Map 2024 raster/vector service; polygon source year varies by location (1999-2023),JGD2011 / EPSG:6668 for source polygons; web raster/vector tiles EPSG:3857,Use polygon attributes for biome/vegetation class; do not infer current individual tree positions. Cross-check against current orthophoto.,Unverified per-cell; use GSI hierarchy DEM1A > DEM5A > DEM5B > DEM5C > DEM10B,Prior evidence grade retained until actual DEM/vegetation geometry is ingested; western vegetation discovery gap is now closed at dataset-availability level.
G018_005,250,138.600512,35.442238,EPSG:6676,True,Omuro Cave,5568.7,Fugaku–Narusawa public cave corridor,6471.4,Low,Low,western gap: adjacent Shoji-sheet vegetation GIS retrieval still required,GSI terrain source identified; exact 1m/5m tile coverage not yet locally verified,Low,P1,True,"Cell confidence measures evidence density, not whether the cell is inside the legal/geological/forest boundary.",Available across AOI via MoE Existing Vegetation Map 2024 raster/vector service; polygon source year varies by location (1999-2023),JGD2011 / EPSG:6668 for source polygons; web raster/vector tiles EPSG:3857,Use polygon attributes for biome/vegetation class; do not infer current individual tree positions. Cross-check against current orthophoto.,Unverified per-cell; use GSI hierarchy DEM1A > DEM5A > DEM5B > DEM5C > DEM10B,Prior evidence grade retained until actual DEM/vegetation geometry is ingested; western vegetation discovery gap is now closed at dataset-availability level.
G018_006,250,138.600515,35.444492,EPSG:6676,True,Omuro Cave,5546.0,Fugaku–Narusawa public cave corridor,6323.4,Low,Low,western gap: adjacent Shoji-sheet vegetation GIS retrieval still required,GSI terrain source identified; exact 1m/5m tile coverage not yet locally verified,Low,P1,True,"Cell confidence measures evidence density, not whether the cell is inside the legal/geological/forest boundary.",Available across AOI via MoE Existing Vegetation Map 2024 raster/vector service; polygon source year varies by location (1999-2023),JGD2011 / EPSG:6668 for source polygons; web raster/vector tiles EPSG:3857,Use polygon attributes for biome/vegetation class; do not infer current individual tree positions. Cross-check against current orthophoto.,Unverified per-cell; use GSI hierarchy DEM1A > DEM5A > DEM5B > DEM5C > DEM10B,Prior evidence grade retained until actual DEM/vegetation geometry is ingested; western vegetation discovery gap is now closed at dataset-availability level.
G018_007,250,138.600518,35.446745,EPSG:6676,True,Omuro Cave,5534.6,Fugaku–Narusawa public cave corridor,6182.0,Low,Low,western gap: adjacent Shoji-sheet vegetation GIS retrieval still required,GSI terrain source identified; exact 1m/5m tile coverage not yet locally verified,Low,P1,True,"Cell confidence measures evidence density, not whether the cell is inside the legal/geological/forest boundary.",Available across AOI via MoE Existing Vegetation Map 2024 raster/vector service; polygon source year varies by location (1999-2023),JGD2011 / EPSG:6668 for source polygons; web raster/vector tiles EPSG:3857,Use polygon attributes for biome/vegetation class; do not infer current individual tree positions. Cross-check against current orthophoto.,Unverified per-cell; use GSI hierarchy DEM1A > DEM5A > DEM5B > DEM5C > DEM10B,Prior evidence grade retained until actual DEM/vegetation geometry is ingested; western vegetation discovery gap is now closed at dataset-availability level.
G018_008,250,138.60052,35.448999,EPSG:6676,True,Omuro Cave,5534.4,Fugaku–Narusawa public cave corridor,6047.6,Low,Low,western gap: adjacent Shoji-sheet vegetation GIS retrieval still required,GSI terrain source identified; exact 1m/5m tile coverage not yet locally verified,Low,P1,True,"Cell confidence measures evidence density, not whether the cell is inside the legal/geological/forest boundary.",Available across AOI via MoE Existing Vegetation Map 2024 raster/vector service; polygon source year varies by location (1999-2023),JGD2011 / EPSG:6668 for source polygons; web raster/vector tiles EPSG:3857,Use polygon attributes for biome/vegetation class; do not infer current individual tree positions. Cross-check against current orthophoto.,Unverified per-cell; use GSI hierarchy DEM1A > DEM5A > DEM5B > DEM5C > DEM10B,Prior evidence grade retained until actual DEM/vegetation geometry is ingested; western vegetation discovery gap is now closed at dataset-availability level.
